signal_date,execution_date,holdings,exposure,regime_exposure,rebalance_reason
2025-03-19,2025-03-20,512690|512100,0.4,0.4,sell|buy
2025-03-26,2025-03-27,512690|512100,0.4,0.4,hold
2025-04-02,2025-04-03,512690|159992,0.7,0.7,sell|buy
2025-04-10,2025-04-11,512690|159992,0.1,0.1,hold
2025-04-17,2025-04-18,515210|159992,0.1,0.1,sell|buy
2025-04-24,2025-04-25,515210|159928,0.1,0.1,sell|buy
2025-05-06,2025-05-07,515210|159928,0.1,0.1,hold
2025-05-13,2025-05-14,515030|159928,1.0,1.0,sell|buy
2025-05-20,2025-05-21,515030|512720,1.0,1.0,sell|buy
2025-05-27,2025-05-28,515030|512720,1.0,1.0,hold
2025-06-04,2025-06-05,159859|512720,1.0,1.0,sell|buy
2025-06-11,2025-06-12,159859|159992,1.0,1.0,sell|buy
2025-06-18,2025-06-19,159859|159992,1.0,1.0,hold
2025-06-25,2025-06-26,512400|159992,1.0,1.0,sell|buy
2025-07-02,2025-07-03,512400|512660,1.0,1.0,sell|buy
2025-07-09,2025-07-10,512400|512660,0.7,0.7,hold
2025-07-16,2025-07-17,516160|512660,1.0,1.0,sell|buy
2025-07-23,2025-07-24,516160|159992,1.0,1.0,sell|buy
2025-07-30,2025-07-31,516160|159992,1.0,1.0,hold
2025-08-06,2025-08-07,512010|159992,1.0,1.0,sell|buy
2025-08-13,2025-08-14,512010|159949,1.0,1.0,sell|buy
2025-08-20,2025-08-21,512010|159949,1.0,1.0,hold
2025-08-27,2025-08-28,588000|159949,0.4,0.4,sell|buy
2025-09-03,2025-09-04,588000|159949,0.4,0.4,hold
2025-09-10,2025-09-11,588000|159949,0.1,0.1,hold
2025-09-17,2025-09-18,588000|515790,0.1,0.1,sell|buy
2025-09-24,2025-09-25,588000|515790,0.1,0.1,hold
2025-10-09,2025-10-10,516090|515790,0.1,0.1,sell|buy
2025-10-16,2025-10-17,516090|512720,0.1,0.1,sell|buy
2025-10-23,2025-10-24,516090|512720,0.1,0.1,hold
2025-10-30,2025-10-31,516090|512720,0.1,0.1,hold
2025-11-06,2025-11-07,516090|515220,0.1,0.1,sell|buy
2025-11-13,2025-11-14,515030|515220,0.1,0.1,sell|buy
2025-11-20,2025-11-21,515030|515220,0.4,0.4,hold
2025-11-27,2025-11-28,515030|515220,0.4,0.4,hold
2025-12-04,2025-12-05,512980|515220,0.4,0.4,sell|buy
2025-12-11,2025-12-12,512980|512800,0.4,0.4,sell|buy
2025-12-18,2025-12-19,512980|512800,0.4,0.4,hold
2025-12-25,2025-12-26,159801|512800,1.0,1.0,sell|buy
2026-01-05,2026-01-06,159801|512660,1.0,1.0,sell|buy
2026-01-12,2026-01-13,159801|512660,0.7,0.7,hold
2026-01-19,2026-01-20,159801|512660,1.0,1.0,hold
2026-01-26,2026-01-27,512100|512660,0.4,0.4,sell|buy
2026-02-02,2026-02-03,512100|510050,0.1,0.1,sell|buy
2026-02-09,2026-02-10,512100|510050,0.1,0.1,hold
2026-02-24,2026-02-25,515220|510050,0.1,0.1,sell|buy
2026-03-03,2026-03-04,515220|515210,0.1,0.1,sell|buy
2026-03-10,2026-03-11,515220|515210,0.1,0.1,hold
2026-03-17,2026-03-18,515220|515210,0.7,0.7,hold
2026-03-24,2026-03-25,512720|515210,0.1,0.1,sell|buy
2026-03-31,2026-04-01,512720|512980,0.1,0.1,sell|buy
2026-04-08,2026-04-09,512720|512980,0.1,0.1,hold
2026-04-15,2026-04-16,512720|512980,0.1,0.1,hold
2026-04-22,2026-04-23,512720|159819,0.1,0.1,sell|buy
2026-04-29,2026-04-30,512100|159819,0.1,0.1,sell|buy
2026-05-11,2026-05-12,512100|159819,0.1,0.1,hold
2026-05-18,2026-05-19,512100|510500,0.7,0.7,sell|buy
2026-05-25,2026-05-26,512480|510500,0.4,0.4,sell|buy
2026-06-01,2026-06-02,512480|510500,0.1,0.1,hold
2026-06-08,2026-06-09,512480|159801,0.1,0.1,sell|buy
2026-06-15,2026-06-16,515210|159801,0.1,0.1,sell|buy
2026-06-23,2026-06-24,515210|159801,0.1,0.1,hold
2026-06-30,2026-07-01,515210|510050,0.1,0.1,sell|buy
2026-07-07,2026-07-08,510300|510050,0.1,0.1,sell|buy
2026-07-14,2026-07-15,510300|510050,0.1,0.1,hold
2026-07-21,2026-07-22,510300|159859,0.1,0.1,sell|buy
