signal_date,execution_date,symbol,reason,top_k,detail,spy_above_ma,vs,challenger_score,incumbent_score,needed,cash,weight,replaced
2017-10-31,2017-11-01,SPY,hysteresis_block,,,,IWM,0.13906958027113356,0.172180913819576,0.18078995951055482,,,
2017-11-30,2017-12-01,GLD,trend_inconsistent,,,,,,,,,,
2017-11-30,2017-12-01,,regime_topk,2.0,fixed_topk,True,,,,,,,
2017-11-30,2017-12-01,VEA,hysteresis_replace,,,,,0.15935069969594806,0.1320546432914675,0.13865737545604087,,,IWM
2017-11-30,2017-12-01,SPY,hysteresis_block,,,,VEA,0.15159512372528822,0.15935069969594806,0.16731823468074547,,,
2017-12-29,2018-01-02,,regime_topk,2.0,fixed_topk,True,,,,,,,
2017-12-29,2018-01-02,SPY,hysteresis_block,,,,VEA,0.14222186673192808,0.14765740227272986,0.15504027238636636,,,
2018-01-31,2018-02-01,,regime_topk,2.0,fixed_topk,True,,,,,,,
2018-01-31,2018-02-01,SPY,hysteresis_replace,,,,,0.195541786828144,0.1832535159602197,0.1924161917582307,,,VEA
2018-01-31,2018-02-01,IWM,hysteresis_block,,,,SPY,0.14431877390311382,0.195541786828144,0.2053188761695512,,,
2018-02-28,2018-03-01,IWM,trend_inconsistent,,,,,,,,,,
2018-02-28,2018-03-01,GLD,trend_inconsistent,,,,,,,,,,
2018-02-28,2018-03-01,,regime_topk,2.0,fixed_topk,True,,,,,,,
2018-02-28,2018-03-01,VEA,hysteresis_block,,,,SPY,0.10210554115789315,0.12052611547125397,0.12655242124481667,,,
2018-03-29,2018-04-02,SPY,trend_inconsistent,,,,,,,,,,
2018-03-29,2018-04-02,IWM,trend_inconsistent,,,,,,,,,,
2018-03-29,2018-04-02,VEA,trend_inconsistent,,,,,,,,,,
2018-03-29,2018-04-02,,regime_topk,2.0,fixed_topk,True,,,,,,,
2018-03-29,2018-04-02,SPY,incumbent_ineligible,,,,,,,,,,
2018-03-29,2018-04-02,GLD,fill_vacancy,,,,,,,,,,
2018-04-30,2018-05-01,SPY,trend_inconsistent,,,,,,,,,,
2018-04-30,2018-05-01,QQQ,trend_inconsistent,,,,,,,,,,
2018-04-30,2018-05-01,IWM,trend_inconsistent,,,,,,,,,,
2018-04-30,2018-05-01,VEA,trend_inconsistent,,,,,,,,,,
2018-04-30,2018-05-01,GLD,trend_inconsistent,,,,,,,,,,
2018-04-30,2018-05-01,,regime_topk,0.0,all_risk_below_ma,True,,,,,,,
2018-05-31,2018-06-01,VEA,trend_inconsistent,,,,,,,,,,
2018-05-31,2018-06-01,GLD,below_ma,,,,,,,,,,
2018-05-31,2018-06-01,,regime_topk,2.0,fixed_topk,True,,,,,,,
2018-06-29,2018-07-02,VEA,below_ma,,,,,,,,,,
2018-06-29,2018-07-02,GLD,below_ma,,,,,,,,,,
2018-06-29,2018-07-02,,regime_topk,2.0,fixed_topk,True,,,,,,,
2018-06-29,2018-07-02,SPY,hysteresis_block,,,,IWM,0.0394708845590406,0.1007413824473002,0.10577845156966521,,,
2018-07-31,2018-08-01,VEA,below_ma,,,,,,,,,,
2018-07-31,2018-08-01,GLD,below_ma,,,,,,,,,,
2018-07-31,2018-08-01,,regime_topk,2.0,fixed_topk,True,,,,,,,
2018-07-31,2018-08-01,SPY,hysteresis_block,,,,QQQ,0.09121728340580634,0.13228939769304207,0.13890386757769418,,,
2018-08-31,2018-09-04,VEA,below_ma,,,,,,,,,,
2018-08-31,2018-09-04,GLD,below_ma,,,,,,,,,,
2018-08-31,2018-09-04,,regime_topk,2.0,fixed_topk,True,,,,,,,
2018-08-31,2018-09-04,SPY,hysteresis_block,,,,IWM,0.14287931726091313,0.18755298524130973,0.19693063450337522,,,
2018-09-28,2018-10-01,VEA,below_ma,,,,,,,,,,
2018-09-28,2018-10-01,GLD,below_ma,,,,,,,,,,
2018-09-28,2018-10-01,,regime_topk,2.0,fixed_topk,True,,,,,,,
2018-09-28,2018-10-01,SPY,hysteresis_replace,,,,,0.13673904907385453,0.12438905251832963,0.13060850514424613,,,IWM
2018-10-31,2018-11-01,SPY,below_ma,,,,,,,,,,
2018-10-31,2018-11-01,QQQ,below_ma,,,,,,,,,,
2018-10-31,2018-11-01,IWM,below_ma,,,,,,,,,,
2018-10-31,2018-11-01,VEA,below_ma,,,,,,,,,,
2018-10-31,2018-11-01,GLD,below_ma,,,,,,,,,,
2018-10-31,2018-11-01,,regime_topk,0.0,all_risk_below_ma,False,,,,,,,
2018-11-30,2018-12-03,SPY,trend_inconsistent,,,,,,,,,,
2018-11-30,2018-12-03,QQQ,below_ma,,,,,,,,,,
2018-11-30,2018-12-03,IWM,below_ma,,,,,,,,,,
2018-11-30,2018-12-03,VEA,below_ma,,,,,,,,,,
2018-11-30,2018-12-03,GLD,below_ma,,,,,,,,,,
2018-11-30,2018-12-03,,regime_topk,0.0,all_risk_below_ma,True,,,,,,,
2018-12-31,2019-01-02,SPY,below_ma,,,,,,,,,,
2018-12-31,2019-01-02,QQQ,below_ma,,,,,,,,,,
2018-12-31,2019-01-02,IWM,below_ma,,,,,,,,,,
2018-12-31,2019-01-02,VEA,below_ma,,,,,,,,,,
2018-12-31,2019-01-02,GLD,trend_inconsistent,,,,,,,,,,
2018-12-31,2019-01-02,,regime_topk,0.0,all_risk_below_ma,False,,,,,,,
2019-01-31,2019-02-01,SPY,below_ma,,,,,,,,,,
2019-01-31,2019-02-01,QQQ,below_ma,,,,,,,,,,
2019-01-31,2019-02-01,IWM,below_ma,,,,,,,,,,
2019-01-31,2019-02-01,VEA,below_ma,,,,,,,,,,
2019-01-31,2019-02-01,GLD,trend_inconsistent,,,,,,,,,,
2019-01-31,2019-02-01,,regime_topk,0.0,all_risk_below_ma,False,,,,,,,
2019-02-28,2019-03-01,SPY,trend_inconsistent,,,,,,,,,,
2019-02-28,2019-03-01,QQQ,trend_inconsistent,,,,,,,,,,
2019-02-28,2019-03-01,IWM,below_ma,,,,,,,,,,
2019-02-28,2019-03-01,VEA,below_ma,,,,,,,,,,
2019-02-28,2019-03-01,GLD,trend_inconsistent,,,,,,,,,,
2019-02-28,2019-03-01,,regime_topk,0.0,all_risk_below_ma,True,,,,,,,
2019-03-29,2019-04-01,SPY,trend_inconsistent,,,,,,,,,,
2019-03-29,2019-04-01,QQQ,trend_inconsistent,,,,,,,,,,
2019-03-29,2019-04-01,IWM,below_ma,,,,,,,,,,
2019-03-29,2019-04-01,VEA,trend_inconsistent,,,,,,,,,,
2019-03-29,2019-04-01,GLD,trend_inconsistent,,,,,,,,,,
2019-03-29,2019-04-01,,regime_topk,0.0,all_risk_below_ma,True,,,,,,,
2019-04-30,2019-05-01,VEA,trend_inconsistent,,,,,,,,,,
2019-04-30,2019-05-01,GLD,trend_inconsistent,,,,,,,,,,
2019-04-30,2019-05-01,,regime_topk,2.0,fixed_topk,True,,,,,,,
2019-05-31,2019-06-03,SPY,below_ma,,,,,,,,,,
2019-05-31,2019-06-03,QQQ,below_ma,,,,,,,,,,
2019-05-31,2019-06-03,IWM,below_ma,,,,,,,,,,
2019-05-31,2019-06-03,VEA,below_ma,,,,,,,,,,
2019-05-31,2019-06-03,GLD,trend_inconsistent,,,,,,,,,,
2019-05-31,2019-06-03,,regime_topk,0.0,all_risk_below_ma,False,,,,,,,
2019-06-28,2019-07-01,IWM,trend_inconsistent,,,,,,,,,,
2019-06-28,2019-07-01,,regime_topk,2.0,fixed_topk,True,,,,,,,
2019-07-31,2019-08-01,IWM,trend_inconsistent,,,,,,,,,,
2019-07-31,2019-08-01,VEA,trend_inconsistent,,,,,,,,,,
2019-07-31,2019-08-01,,regime_topk,2.0,fixed_topk,True,,,,,,,
2019-07-31,2019-08-01,GLD,hysteresis_replace,,,,,0.10400100623208983,0.07757339151736278,0.08145206109323093,,,SPY
2019-08-30,2019-09-03,IWM,below_ma,,,,,,,,,,
2019-08-30,2019-09-03,VEA,trend_inconsistent,,,,,,,,,,
2019-08-30,2019-09-03,,regime_topk,2.0,fixed_topk,True,,,,,,,
2019-08-30,2019-09-03,SPY,hysteresis_replace,,,,,0.03511665863503337,0.03272745256066875,0.03436382518870219,,,QQQ
2019-09-30,2019-10-01,IWM,trend_inconsistent,,,,,,,,,,
2019-09-30,2019-10-01,VEA,trend_inconsistent,,,,,,,,,,
2019-09-30,2019-10-01,,regime_topk,2.0,fixed_topk,True,,,,,,,
2019-09-30,2019-10-01,QQQ,hysteresis_block,,,,SPY,0.010353941882240392,0.027805674151731852,0.029195957859318444,,,
2019-10-31,2019-11-01,IWM,trend_inconsistent,,,,,,,,,,
2019-10-31,2019-11-01,,regime_topk,2.0,fixed_topk,True,,,,,,,
2019-10-31,2019-11-01,QQQ,hysteresis_replace,,,,,0.1510168545917026,0.1246860536365677,0.1309203563183961,,,SPY
2019-10-31,2019-11-01,VEA,hysteresis_block,,,,QQQ,0.09297361167713558,0.1510168545917026,0.15856769732128775,,,
2019-11-29,2019-12-02,GLD,trend_inconsistent,,,,,,,,,,
2019-11-29,2019-12-02,,regime_topk,2.0,fixed_topk,True,,,,,,,
2019-11-29,2019-12-02,GLD,incumbent_ineligible,,,,,,,,,,
2019-11-29,2019-12-02,SPY,fill_vacancy,,,,,,,,,,
2019-11-29,2019-12-02,VEA,hysteresis_block,,,,SPY,0.06894898505194033,0.11177400496578499,0.11736270521407424,,,
2019-12-31,2020-01-02,,regime_topk,2.0,fixed_topk,True,,,,,,,
2019-12-31,2020-01-02,VEA,hysteresis_block,,,,SPY,0.1483287420627457,0.18038273971636265,0.18940187670218078,,,
2020-01-31,2020-02-03,,regime_topk,2.0,fixed_topk,True,,,,,,,
2020-01-31,2020-02-03,GLD,hysteresis_block,,,,SPY,0.10210407555089801,0.15216882221718675,0.1597772633280461,,,
2020-02-28,2020-03-02,SPY,below_ma,,,,,,,,,,
2020-02-28,2020-03-02,IWM,below_ma,,,,,,,,,,
2020-02-28,2020-03-02,VEA,below_ma,,,,,,,,,,
2020-02-28,2020-03-02,,regime_topk,2.0,fixed_topk,False,,,,,,,
2020-02-28,2020-03-02,SPY,incumbent_ineligible,,,,,,,,,,
2020-02-28,2020-03-02,GLD,fill_vacancy,,,,,,,,,,
2020-03-31,2020-04-01,SPY,below_ma,,,,,,,,,,
2020-03-31,2020-04-01,QQQ,below_ma,,,,,,,,,,
2020-03-31,2020-04-01,IWM,below_ma,,,,,,,,,,
2020-03-31,2020-04-01,VEA,below_ma,,,,,,,,,,
2020-03-31,2020-04-01,,regime_topk,2.0,fixed_topk,False,,,,,,,
2020-03-31,2020-04-01,QQQ,incumbent_ineligible,,,,,,,,,,
2020-03-31,2020-04-01,,cash_fill,,,,,,,,BIL,0.5,
2020-04-30,2020-05-01,SPY,below_ma,,,,,,,,,,
2020-04-30,2020-05-01,IWM,below_ma,,,,,,,,,,
2020-04-30,2020-05-01,VEA,below_ma,,,,,,,,,,
2020-04-30,2020-05-01,,regime_topk,2.0,fixed_topk,False,,,,,,,
2020-04-30,2020-05-01,QQQ,fill_vacancy,,,,,,,,,,
2020-05-29,2020-06-01,SPY,trend_inconsistent,,,,,,,,,,
2020-05-29,2020-06-01,IWM,below_ma,,,,,,,,,,
2020-05-29,2020-06-01,VEA,below_ma,,,,,,,,,,
2020-05-29,2020-06-01,,regime_topk,2.0,fixed_topk,True,,,,,,,
2020-06-30,2020-07-01,SPY,trend_inconsistent,,,,,,,,,,
2020-06-30,2020-07-01,IWM,below_ma,,,,,,,,,,
2020-06-30,2020-07-01,VEA,below_ma,,,,,,,,,,
2020-06-30,2020-07-01,,regime_topk,2.0,fixed_topk,True,,,,,,,
2020-07-31,2020-08-03,IWM,trend_inconsistent,,,,,,,,,,
2020-07-31,2020-08-03,VEA,trend_inconsistent,,,,,,,,,,
2020-07-31,2020-08-03,,regime_topk,2.0,fixed_topk,True,,,,,,,
2020-07-31,2020-08-03,SPY,hysteresis_block,,,,GLD,0.11598760897576912,0.30662297509421427,0.32195412384892497,,,
2020-08-31,2020-09-01,,regime_topk,2.0,fixed_topk,True,,,,,,,
2020-08-31,2020-09-01,SPY,hysteresis_replace,,,,,0.30402294048414696,0.2633673130527229,0.27653567870535906,,,GLD
2020-08-31,2020-09-01,IWM,hysteresis_block,,,,SPY,0.24129164511679146,0.30402294048414696,0.31922408750835435,,,
2020-09-30,2020-10-01,,regime_topk,2.0,fixed_topk,True,,,,,,,
2020-09-30,2020-10-01,GLD,hysteresis_replace,,,,,0.17939409993877764,0.1576647996108329,0.16554803959137457,,,SPY
2020-09-30,2020-10-01,VEA,hysteresis_block,,,,GLD,0.10319859226478147,0.17939409993877764,0.18836380493571653,,,
2020-10-30,2020-11-02,IWM,trend_inconsistent,,,,,,,,,,
2020-10-30,2020-11-02,VEA,trend_inconsistent,,,,,,,,,,
2020-10-30,2020-11-02,GLD,trend_inconsistent,,,,,,,,,,
2020-10-30,2020-11-02,,regime_topk,2.0,fixed_topk,True,,,,,,,
2020-10-30,2020-11-02,GLD,incumbent_ineligible,,,,,,,,,,
2020-10-30,2020-11-02,SPY,fill_vacancy,,,,,,,,,,
2020-11-30,2020-12-01,GLD,below_ma,,,,,,,,,,
2020-11-30,2020-12-01,,regime_topk,2.0,fixed_topk,True,,,,,,,
2020-11-30,2020-12-01,IWM,hysteresis_replace,,,,,0.21568809931598776,0.1769867632843257,0.18583610144854198,,,SPY
2020-11-30,2020-12-01,VEA,hysteresis_block,,,,IWM,0.1314216485481242,0.21568809931598776,0.22647250428178717,,,
2020-12-31,2021-01-04,,regime_topk,2.0,fixed_topk,True,,,,,,,
2020-12-31,2021-01-04,SPY,hysteresis_block,,,,IWM,0.1660439080736441,0.2839563007076198,0.29815411574300077,,,
2021-01-29,2021-02-01,GLD,below_ma,,,,,,,,,,
2021-01-29,2021-02-01,,regime_topk,2.0,fixed_topk,True,,,,,,,
2021-01-29,2021-02-01,VEA,hysteresis_block,,,,QQQ,0.13034279908221597,0.21882880564219595,0.22977024592430575,,,
2021-02-26,2021-03-01,GLD,below_ma,,,,,,,,,,
2021-02-26,2021-03-01,,regime_topk,2.0,fixed_topk,True,,,,,,,
2021-02-26,2021-03-01,VEA,hysteresis_block,,,,QQQ,0.20873972751405456,0.2936700431081899,0.3083535452635994,,,
2021-03-31,2021-04-01,GLD,below_ma,,,,,,,,,,
2021-03-31,2021-04-01,,regime_topk,2.0,fixed_topk,True,,,,,,,
2021-03-31,2021-04-01,VEA,hysteresis_block,,,,QQQ,0.36047774011801836,0.3866721841911014,0.40600579340065646,,,
2021-04-30,2021-05-03,GLD,below_ma,,,,,,,,,,
2021-04-30,2021-05-03,,regime_topk,2.0,fixed_topk,True,,,,,,,
2021-04-30,2021-05-03,SPY,hysteresis_block,,,,QQQ,0.28061543949220097,0.2994858989347981,0.314460193881538,,,
2021-05-28,2021-06-01,,regime_topk,2.0,fixed_topk,True,,,,,,,
2021-05-28,2021-06-01,VEA,hysteresis_replace,,,,,0.23937734285000944,0.21456452626874842,0.22529275258218584,,,QQQ
2021-05-28,2021-06-01,SPY,hysteresis_block,,,,VEA,0.23724194131274395,0.23937734285000944,0.25134620999250995,,,
2021-06-30,2021-07-01,GLD,below_ma,,,,,,,,,,
2021-06-30,2021-07-01,,regime_topk,2.0,fixed_topk,True,,,,,,,
2021-06-30,2021-07-01,SPY,hysteresis_replace,,,,,0.2621145827451424,0.21368079123819617,0.224364830800106,,,VEA
2021-06-30,2021-07-01,QQQ,hysteresis_block,,,,SPY,0.2527015836843467,0.2621145827451424,0.2752203118823995,,,
2021-07-30,2021-08-02,IWM,trend_inconsistent,,,,,,,,,,
2021-07-30,2021-08-02,GLD,trend_inconsistent,,,,,,,,,,
2021-07-30,2021-08-02,,regime_topk,2.0,fixed_topk,True,,,,,,,
2021-07-30,2021-08-02,IWM,incumbent_ineligible,,,,,,,,,,
2021-07-30,2021-08-02,QQQ,fill_vacancy,,,,,,,,,,
2021-07-30,2021-08-02,VEA,hysteresis_block,,,,SPY,0.18981204401001173,0.2414585249008215,0.2535314511458626,,,
2021-08-31,2021-09-01,GLD,trend_inconsistent,,,,,,,,,,
2021-08-31,2021-09-01,,regime_topk,2.0,fixed_topk,True,,,,,,,
2021-08-31,2021-09-01,IWM,hysteresis_block,,,,SPY,0.2018715025594295,0.2106385196597675,0.22117044564275587,,,
2021-09-30,2021-10-01,IWM,trend_inconsistent,,,,,,,,,,
2021-09-30,2021-10-01,VEA,trend_inconsistent,,,,,,,,,,
2021-09-30,2021-10-01,GLD,below_ma,,,,,,,,,,
2021-09-30,2021-10-01,,regime_topk,2.0,fixed_topk,True,,,,,,,
2021-10-29,2021-11-01,GLD,below_ma,,,,,,,,,,
2021-10-29,2021-11-01,,regime_topk,2.0,fixed_topk,True,,,,,,,
2021-10-29,2021-11-01,IWM,hysteresis_block,,,,SPY,0.21109620256845543,0.23075355586995067,0.2422912336634482,,,
2021-11-30,2021-12-01,IWM,below_ma,,,,,,,,,,
2021-11-30,2021-12-01,VEA,below_ma,,,,,,,,,,
2021-11-30,2021-12-01,GLD,below_ma,,,,,,,,,,
2021-11-30,2021-12-01,,regime_topk,2.0,fixed_topk,True,,,,,,,
2021-12-31,2022-01-03,IWM,trend_inconsistent,,,,,,,,,,
2021-12-31,2022-01-03,GLD,trend_inconsistent,,,,,,,,,,
2021-12-31,2022-01-03,,regime_topk,2.0,fixed_topk,True,,,,,,,
2021-12-31,2022-01-03,VEA,hysteresis_block,,,,QQQ,0.04979023217770586,0.1660135331320008,0.17431420978860085,,,
2022-01-31,2022-02-01,SPY,trend_inconsistent,,,,,,,,,,
2022-01-31,2022-02-01,QQQ,below_ma,,,,,,,,,,
2022-01-31,2022-02-01,IWM,below_ma,,,,,,,,,,
2022-01-31,2022-02-01,VEA,below_ma,,,,,,,,,,
2022-01-31,2022-02-01,GLD,below_ma,,,,,,,,,,
2022-01-31,2022-02-01,,regime_topk,0.0,all_risk_below_ma,True,,,,,,,
2022-02-28,2022-03-01,SPY,below_ma,,,,,,,,,,
2022-02-28,2022-03-01,QQQ,below_ma,,,,,,,,,,
2022-02-28,2022-03-01,IWM,below_ma,,,,,,,,,,
2022-02-28,2022-03-01,VEA,below_ma,,,,,,,,,,
2022-02-28,2022-03-01,,regime_topk,2.0,fixed_topk,False,,,,,,,
2022-02-28,2022-03-01,,cash_fill,,,,,,,,SGOV,0.5,
2022-03-31,2022-04-01,SPY,trend_inconsistent,,,,,,,,,,
2022-03-31,2022-04-01,QQQ,below_ma,,,,,,,,,,
2022-03-31,2022-04-01,IWM,below_ma,,,,,,,,,,
2022-03-31,2022-04-01,VEA,below_ma,,,,,,,,,,
2022-03-31,2022-04-01,,regime_topk,2.0,fixed_topk,True,,,,,,,
2022-03-31,2022-04-01,,cash_fill,,,,,,,,SGOV,0.5,
2022-04-29,2022-05-02,SPY,below_ma,,,,,,,,,,
2022-04-29,2022-05-02,QQQ,below_ma,,,,,,,,,,
2022-04-29,2022-05-02,IWM,below_ma,,,,,,,,,,
2022-04-29,2022-05-02,VEA,below_ma,,,,,,,,,,
2022-04-29,2022-05-02,,regime_topk,2.0,fixed_topk,False,,,,,,,
2022-04-29,2022-05-02,,cash_fill,,,,,,,,SGOV,0.5,
2022-05-31,2022-06-01,SPY,below_ma,,,,,,,,,,
2022-05-31,2022-06-01,QQQ,below_ma,,,,,,,,,,
2022-05-31,2022-06-01,IWM,below_ma,,,,,,,,,,
2022-05-31,2022-06-01,VEA,below_ma,,,,,,,,,,
2022-05-31,2022-06-01,GLD,below_ma,,,,,,,,,,
2022-05-31,2022-06-01,,regime_topk,0.0,all_risk_below_ma,False,,,,,,,
2022-06-30,2022-07-01,SPY,below_ma,,,,,,,,,,
2022-06-30,2022-07-01,QQQ,below_ma,,,,,,,,,,
2022-06-30,2022-07-01,IWM,below_ma,,,,,,,,,,
2022-06-30,2022-07-01,VEA,below_ma,,,,,,,,,,
2022-06-30,2022-07-01,GLD,below_ma,,,,,,,,,,
2022-06-30,2022-07-01,,regime_topk,0.0,all_risk_below_ma,False,,,,,,,
2022-07-29,2022-08-01,SPY,below_ma,,,,,,,,,,
2022-07-29,2022-08-01,QQQ,below_ma,,,,,,,,,,
2022-07-29,2022-08-01,IWM,below_ma,,,,,,,,,,
2022-07-29,2022-08-01,VEA,below_ma,,,,,,,,,,
2022-07-29,2022-08-01,GLD,below_ma,,,,,,,,,,
2022-07-29,2022-08-01,,regime_topk,0.0,all_risk_below_ma,False,,,,,,,
2022-08-31,2022-09-01,SPY,below_ma,,,,,,,,,,
2022-08-31,2022-09-01,QQQ,below_ma,,,,,,,,,,
2022-08-31,2022-09-01,IWM,below_ma,,,,,,,,,,
2022-08-31,2022-09-01,VEA,below_ma,,,,,,,,,,
2022-08-31,2022-09-01,GLD,below_ma,,,,,,,,,,
2022-08-31,2022-09-01,,regime_topk,0.0,all_risk_below_ma,False,,,,,,,
2022-09-30,2022-10-03,SPY,below_ma,,,,,,,,,,
2022-09-30,2022-10-03,QQQ,below_ma,,,,,,,,,,
2022-09-30,2022-10-03,IWM,below_ma,,,,,,,,,,
2022-09-30,2022-10-03,VEA,below_ma,,,,,,,,,,
2022-09-30,2022-10-03,GLD,below_ma,,,,,,,,,,
2022-09-30,2022-10-03,,regime_topk,0.0,all_risk_below_ma,False,,,,,,,
2022-10-31,2022-11-01,SPY,below_ma,,,,,,,,,,
2022-10-31,2022-11-01,QQQ,below_ma,,,,,,,,,,
2022-10-31,2022-11-01,IWM,below_ma,,,,,,,,,,
2022-10-31,2022-11-01,VEA,below_ma,,,,,,,,,,
2022-10-31,2022-11-01,GLD,below_ma,,,,,,,,,,
2022-10-31,2022-11-01,,regime_topk,0.0,all_risk_below_ma,False,,,,,,,
2022-11-30,2022-12-01,SPY,trend_inconsistent,,,,,,,,,,
2022-11-30,2022-12-01,QQQ,below_ma,,,,,,,,,,
2022-11-30,2022-12-01,IWM,trend_inconsistent,,,,,,,,,,
2022-11-30,2022-12-01,VEA,trend_inconsistent,,,,,,,,,,
2022-11-30,2022-12-01,GLD,below_ma,,,,,,,,,,
2022-11-30,2022-12-01,,regime_topk,0.0,all_risk_below_ma,True,,,,,,,
2022-12-30,2023-01-03,SPY,below_ma,,,,,,,,,,
2022-12-30,2023-01-03,QQQ,below_ma,,,,,,,,,,
2022-12-30,2023-01-03,IWM,below_ma,,,,,,,,,,
2022-12-30,2023-01-03,VEA,trend_inconsistent,,,,,,,,,,
2022-12-30,2023-01-03,GLD,trend_inconsistent,,,,,,,,,,
2022-12-30,2023-01-03,,regime_topk,0.0,all_risk_below_ma,False,,,,,,,
2023-01-31,2023-02-01,SPY,trend_inconsistent,,,,,,,,,,
2023-01-31,2023-02-01,QQQ,trend_inconsistent,,,,,,,,,,
2023-01-31,2023-02-01,IWM,trend_inconsistent,,,,,,,,,,
2023-01-31,2023-02-01,VEA,trend_inconsistent,,,,,,,,,,
2023-01-31,2023-02-01,,regime_topk,2.0,fixed_topk,True,,,,,,,
2023-01-31,2023-02-01,,cash_fill,,,,,,,,SGOV,0.5,
2023-02-28,2023-03-01,SPY,trend_inconsistent,,,,,,,,,,
2023-02-28,2023-03-01,QQQ,trend_inconsistent,,,,,,,,,,
2023-02-28,2023-03-01,IWM,trend_inconsistent,,,,,,,,,,
2023-02-28,2023-03-01,VEA,trend_inconsistent,,,,,,,,,,
2023-02-28,2023-03-01,GLD,trend_inconsistent,,,,,,,,,,
2023-02-28,2023-03-01,,regime_topk,0.0,all_risk_below_ma,True,,,,,,,
2023-03-31,2023-04-03,SPY,trend_inconsistent,,,,,,,,,,
2023-03-31,2023-04-03,QQQ,trend_inconsistent,,,,,,,,,,
2023-03-31,2023-04-03,IWM,below_ma,,,,,,,,,,
2023-03-31,2023-04-03,VEA,trend_inconsistent,,,,,,,,,,
2023-03-31,2023-04-03,,regime_topk,2.0,fixed_topk,True,,,,,,,
2023-03-31,2023-04-03,,cash_fill,,,,,,,,SGOV,0.5,
2023-04-28,2023-05-01,IWM,below_ma,,,,,,,,,,
2023-04-28,2023-05-01,,regime_topk,2.0,fixed_topk,True,,,,,,,
2023-04-28,2023-05-01,VEA,fill_vacancy,,,,,,,,,,
2023-04-28,2023-05-01,QQQ,hysteresis_block,,,,VEA,0.07737786962992987,0.07820535167581699,0.08211561925960785,,,
2023-05-31,2023-06-01,IWM,below_ma,,,,,,,,,,
2023-05-31,2023-06-01,,regime_topk,2.0,fixed_topk,True,,,,,,,
2023-05-31,2023-06-01,QQQ,hysteresis_replace,,,,,0.24032228577003031,0.045256292217847396,0.04751910682873977,,,VEA
2023-05-31,2023-06-01,SPY,hysteresis_block,,,,GLD,0.06969696661417832,0.07097861335790556,0.07452754402580085,,,
2023-06-30,2023-07-03,GLD,trend_inconsistent,,,,,,,,,,
2023-06-30,2023-07-03,,regime_topk,2.0,fixed_topk,True,,,,,,,
2023-06-30,2023-07-03,GLD,incumbent_ineligible,,,,,,,,,,
2023-06-30,2023-07-03,SPY,fill_vacancy,,,,,,,,,,
2023-06-30,2023-07-03,VEA,hysteresis_block,,,,SPY,0.07884023870368236,0.13694434659247495,0.14379156392209871,,,
2023-07-31,2023-08-01,GLD,trend_inconsistent,,,,,,,,,,
2023-07-31,2023-08-01,,regime_topk,2.0,fixed_topk,True,,,,,,,
2023-07-31,2023-08-01,VEA,hysteresis_block,,,,SPY,0.11135161589990927,0.15012145567849888,0.15762752846242384,,,
2023-08-31,2023-09-01,GLD,trend_inconsistent,,,,,,,,,,
2023-08-31,2023-09-01,,regime_topk,2.0,fixed_topk,True,,,,,,,
2023-08-31,2023-09-01,VEA,hysteresis_block,,,,SPY,0.07830063360189046,0.12576924160390415,0.13205770368409936,,,
2023-09-29,2023-10-02,SPY,trend_inconsistent,,,,,,,,,,
2023-09-29,2023-10-02,QQQ,trend_inconsistent,,,,,,,,,,
2023-09-29,2023-10-02,IWM,below_ma,,,,,,,,,,
2023-09-29,2023-10-02,VEA,below_ma,,,,,,,,,,
2023-09-29,2023-10-02,GLD,below_ma,,,,,,,,,,
2023-09-29,2023-10-02,,regime_topk,0.0,all_risk_below_ma,True,,,,,,,
2023-10-31,2023-11-01,SPY,below_ma,,,,,,,,,,
2023-10-31,2023-11-01,QQQ,trend_inconsistent,,,,,,,,,,
2023-10-31,2023-11-01,IWM,below_ma,,,,,,,,,,
2023-10-31,2023-11-01,VEA,below_ma,,,,,,,,,,
2023-10-31,2023-11-01,GLD,trend_inconsistent,,,,,,,,,,
2023-10-31,2023-11-01,,regime_topk,0.0,all_risk_below_ma,False,,,,,,,
2023-11-30,2023-12-01,IWM,below_ma,,,,,,,,,,
2023-11-30,2023-12-01,,regime_topk,2.0,fixed_topk,True,,,,,,,
2023-12-29,2024-01-02,,regime_topk,2.0,fixed_topk,True,,,,,,,
2023-12-29,2024-01-02,SPY,hysteresis_replace,,,,,0.13239786812880103,0.07978741216504526,0.08377678277329752,,,GLD
2023-12-29,2024-01-02,VEA,hysteresis_block,,,,SPY,0.08722544467995888,0.13239786812880103,0.1390177615352411,,,
2024-01-31,2024-02-01,IWM,trend_inconsistent,,,,,,,,,,
2024-01-31,2024-02-01,,regime_topk,2.0,fixed_topk,True,,,,,,,
2024-01-31,2024-02-01,VEA,hysteresis_block,,,,SPY,0.06179385688455321,0.1306307534971808,0.13716229117203985,,,
2024-02-29,2024-03-01,,regime_topk,2.0,fixed_topk,True,,,,,,,
2024-02-29,2024-03-01,IWM,hysteresis_block,,,,SPY,0.13366799574340094,0.23668982014346449,0.24852431115063772,,,
2024-03-28,2024-04-01,,regime_topk,2.0,fixed_topk,True,,,,,,,
2024-03-28,2024-04-01,IWM,hysteresis_block,,,,SPY,0.24972718189259613,0.274316209756604,0.2880320202444342,,,
2024-04-30,2024-05-01,,regime_topk,2.0,fixed_topk,True,,,,,,,
